Date,Site,NB.1.8.1.X,XFG.X,LP.8.X,KP.1.1.X,XEC.X,KP.3.1.1.X,KP.3.X,KP.2.X,JN.1.X,BA.2.86.X,XBB.1.9.X,XBB.1.5.X,XBB.X,BQ.1.X,BA.5.X,BA.2.X,BA.1,Delta,Other recombinants,Other
2025-07-01,Encina,10.53,34.47,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-03,Encina,4.02,38.63,16.67,0.0,0.0,0.0,0.0,0.0,25.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8
2025-07-09,Encina,0.0,0.0,2.53,0.0,0.0,0.0,0.0,9.2,73.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2025-07-17,Encina,13.78,38.18,27.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6
2025-07-18,Encina,5.1,32.4,15.7,0.0,0.0,0.0,0.0,0.0,19.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9
2025-07-23,Encina,7.59,72.25,9.01,0.0,9.72,0.0,0.47,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2025-07-24,Encina,64.6,14.47,6.57,0.0,0.0,0.0,1.68,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4
2025-07-28,Encina,3.12,54.09,2.57,0.0,0.0,0.0,4.1,0.0,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2
2025-07-29,Encina,21.73,68.19,10.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31,Encina,25.58,44.07,13.46,0.0,0.32,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8
2025-08-04,Encina,0.89,34.36,19.74,0.0,0.0,0.0,31.68,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3
2025-08-05,Encina,22.01,59.99,10.58,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
2025-08-13,Encina,13.43,58.33,19.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
2025-08-15,Encina,1.12,96.84,0.27,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2025-09-03,Encina,15.71,65.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8
2025-09-04,Encina,4.53,83.59,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8
2025-09-17,Encina,0.0,91.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
2025-09-23,Encina,1.23,90.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
2025-10-07,Encina,0.0,83.52,0.0,0.0,0.0,0.0,0.0,0.0,12.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
2025-10-10,Encina,1.03,93.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2025-10-14,Encina,0.0,53.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5
2025-10-15,Encina,0.0,99.92,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-21,Encina,6.58,87.6,0.0,0.0,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2025-10-23,Encina,0.0,71.43,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-28,Encina,0.0,36.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9
2025-10-29,Encina,0.0,75.62,23.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2025-10-30,Encina,0.0,99.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
2025-10-31,Encina,0.0,99.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2025-11-19,Encina,36.04,61.39,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24,Encina,0.0,65.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2025-12-01,Encina,0.0,87.19,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2
2025-12-19,Encina,30.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2025-12-27,Encina,0.0,99.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2025-12-31,Encina,0.0,99.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2026-01-05,Encina,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,92.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
2026-01-16,Encina,24.42,66.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4
2026-01-20,Encina,0.0,99.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2026-01-22,Encina,0.0,89.79,0.0,0.0,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
2026-01-26,Encina,0.0,81.73,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1
2026-01-27,Encina,0.0,68.43,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5
2026-02-04,Encina,0.0,84.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5
2026-02-05,Encina,13.03,69.24,0.0,5.3,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4
2026-02-06,Encina,5.56,65.96,0.73,0.0,0.0,0.0,0.0,0.0,18.05,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
2026-02-11,Encina,0.0,58.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2
2026-02-13,Encina,14.22,51.62,7.17,14.97,0.0,0.0,0.0,0.0,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
2026-02-17,Encina,24.09,42.18,0.0,0.0,0.0,0.0,0.0,0.0,14.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2026-02-18,Encina,9.06,80.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9
2026-02-19,Encina,3.79,69.8,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8
2026-02-24,Encina,24.85,20.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4
2026-02-25,Encina,22.36,41.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9
2026-02-26,Encina,35.24,55.62,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4
2026-02-27,Encina,23.72,70.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
2026-03-02,Encina,21.24,52.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3
2026-03-04,Encina,27.79,60.58,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2026-03-06,Encina,0.0,74.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7
2026-03-09,Encina,63.3,24.48,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9
2022-05-05,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,96.6,0.0,0.0,0.0,2.8
2022-05-10,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,96.3,0.0,0.0,0.0,2.5
2022-05-26,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,94.5,0.0,0.0,0.0,2.2
2022-06-02,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,91.4,0.0,0.0,0.0,2.5
2022-06-05,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,85.2,0.0,0.0,0.0,2.6
2022-06-09,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,81.30000000000001,0.0,0.0,0.0,2.1
2022-06-15,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,66.7,0.0,0.0,0.0,2.4
2022-06-28,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6,37.2,0.0,0.0,0.0,3.2
2022-06-30,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,35.3,0.0,0.0,0.0,2.3
2022-07-05,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6,27.0,0.0,0.0,0.0,4.4
2022-07-10,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,15.3,0.0,0.0,0.0,4.7
2022-07-12,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1,19.399999999999995,0.0,0.0,0.0,4.5
2022-07-14,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,15.399999999999999,0.0,0.0,0.0,6.1
2022-07-19,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8,25.1,0.0,0.0,0.0,4.1
2022-07-21,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2,14.100000000000001,0.0,0.0,0.0,5.7
2022-07-26,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,28.0,0.0,0.0,0.0,4.0
2022-07-31,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7,12.5,0.0,0.0,0.0,3.8
2022-08-02,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,8.8,0.0,0.0,0.0,2.8
2022-08-07,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4,23.099999999999998,0.0,0.0,0.0,3.5
2022-08-09,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,16.0,0.0,0.0,0.0,7.2
2022-08-11,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,13.100000000000001,0.0,0.0,0.0,1.9
2022-08-16,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,39.9,0.0,0.0,0.0,4.8
2022-08-18,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8,6.9,0.0,0.0,0.0,2.3
2022-08-23,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.6,10.9,0.0,0.0,0.0,3.5
2022-08-25,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9,0.7,0.0,0.0,0.0,2.4
2022-08-30,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,17.1,0.0,0.0,0.0,3.4
2022-09-01,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4,26.8,0.0,0.0,0.0,9.8
2022-09-04,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7,4.800000000000001,0.0,0.0,0.0,4.5
2022-09-08,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,3.0
2022-09-13,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,7.699999999999999,0.0,0.0,0.0,4.1
2022-09-15,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9,1.6,0.0,0.0,0.0,4.5
2022-09-18,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.39999999999999,2.2,0.0,0.0,0.0,4.4
2022-09-21,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.80000000000001,13.7,0.0,0.0,0.0,3.5
2022-09-22,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,80.5,7.1000000000000005,0.0,0.0,0.0,4.0
2022-09-25,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,71.2,17.4,0.0,0.0,0.0,3.5
2022-09-27,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6.2,0.0,0.0,0.0,3.8
2022-10-09,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,91.2,4.4,0.0,0.0,0.0,3.2
2022-10-10,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.700000000000003,76.69999999999999,0.0,0.0,0.0,0.0,3.6
2022-10-13,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,78.6,7.0,0.0,0.0,0.0,3.5
2022-10-19,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,91.4,0.0,0.0,0.0,0.0,3.9
2022-10-21,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,82.3,0.2,0.0,0.0,0.0,5.1
2022-10-26,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,51.7,7.0,0.0,0.0,0.0,14.3
2022-10-28,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.200000000000003,68.2,2.9,0.0,0.0,0.0,2.7
2022-11-01,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,61.5,24.0,0.0,0.0,0.0,2.6
2022-11-06,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.400000000000006,50.5,5.4,0.0,0.0,0.0,7.7
2022-11-08,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,41.699999999999996,27.5,0.0,0.0,0.0,14.8
2022-11-11,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,70.2,0.2,0.0,0.0,0.0,1.8
2022-11-15,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,35.0,44.699999999999996,6.6,0.0,0.0,7.7,5.3
2022-11-18,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,55.4,9.3,0.0,0.0,0.2,5.6
2022-11-20,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.9,43.699999999999996,41.5,2.5,0.0,0.0,0.3,5.0
2022-11-22,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,52.0,27.1,7.3,0.0,0.0,4.8,7.3
2022-12-04,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,18.9,34.7,36.400000000000006,2.4000000000000004,0.0,0.0,0.4,6.9
2022-12-06,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.9,65.0,19.7,5.3,0.0,0.0,0.0,6.9
2022-12-08,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,72.3,9.5,7.4,0.0,0.0,2.1,7.3
2022-12-13,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,57.4,31.5,4.2,0.0,0.0,0.8,5.0
2022-12-15,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.0,67.0,10.9,9.0,0.0,0.0,0.6,7.2
2022-12-20,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,86.2,3.4,2.2,0.0,0.0,0.0,5.5
2022-12-22,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.4,70.6,15.3,3.9,0.0,0.0,1.1,6.4
2022-12-27,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,4.1,77.60000000000001,3.0999999999999996,2.8000000000000003,0.0,0.0,0.4,6.9
2022-12-30,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.1,58.599999999999994,14.0,16.7,0.0,0.0,0.3,5.8
2023-01-03,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,94.7,0.8,0.1,0.0,0.0,0.0,3.5
2023-01-10,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,1.3,51.599999999999994,5.6,9.799999999999999,0.0,0.0,1.6,7.7
2023-01-15,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,3.9,61.0,5.7,5.3,0.0,0.0,0.2,4.4
2023-01-17,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,1.6,52.5,13.9,0.0,0.0,0.0,0.7,4.5
2023-01-19,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.7,26.1,20.7,13.6,0.0,0.0,0.8,7.1
2023-01-23,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,22.9,50.6,3.6,7.4,0.0,0.0,1.2,5.1
2023-01-26,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,7.2,50.0,16.5,0.4,0.0,0.0,2.3,5.2
2023-01-31,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,24.4,36.9,5.8,6.1,0.0,0.0,0.2,1.3
2023-02-02,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,18.5,34.0,3.7,0.4,0.0,0.0,3.2,5.8
2023-02-05,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.3,22.0,0.4,3.3,0.0,0.0,0.0,5.0
2023-02-07,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.4,4.8,16.7,4.5,1.2000000000000002,0.0,0.0,0.3,5.1
2023-02-12,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,3.2,14.7,1.1,0.4,0.0,0.0,0.3,4.1
2023-02-16,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,15.0,22.7,0.0,1.5,0.0,0.0,1.8,3.7
2023-02-21,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1,16.6,3.0,0.5,0.30000000000000004,0.0,0.0,2.1,2.4
2023-02-23,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9,6.4,6.6000000000000005,1.6,0.1,0.0,0.0,0.0,5.4
2023-02-28,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4,15.1,2.6,0.1,0.0,0.0,0.0,0.1,2.7
2023-03-05,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4,3.9,5.3,0.2,1.1,0.0,0.0,0.8,5.3
2023-03-09,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,80.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
2023-03-12,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,9.6,5.6,1.1,1.5,0.0,0.0,0.0,5.6
2023-03-14,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,72.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,2.1
2023-03-16,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8,6.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2023-03-19,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,67.7,14.4,0.0,1.5,0.0,0.0,0.0,0.0,6.8
2023-03-21,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3,8.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.8
2023-03-30,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,21.9,0.0,0.0,0.0,0.0,0.0,0.0,2.3
2023-04-04,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,23.1,0.0,0.0,0.0,0.0,0.0,0.0,3.1
2023-04-09,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,72.7,11.5,0.0,0.0,3.8,0.0,0.0,3.6,5.3
2023-04-16,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,86.2,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.4
2023-04-18,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
2023-04-20,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,57.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9
2023-04-26,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,71.2,9.8,0.0,0.0,0.7,0.0,0.0,0.0,4.1
2023-04-30,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,71.9,16.3,0.0,0.0,0.0,0.0,0.0,0.0,4.2
2023-05-02,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,26.3,0.0,0.0,0.0,0.0,0.0,0.0,2.8
2023-05-07,South Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,54.7,0.0,0.0,0.0,0.0,0.0,0.0,2.2
